"Primary_Key","School Number","School Year","School Name","Official School Name","LEA Number","LEA Name","Name Prefix Description","Principal First Name","Principal Middle Name","Principal Last Name","Principal Name Suffix","Principal Email","Address Line1","Address Line2","City","State","Zip Code 5","Zip Code 4","Phone Office Area","Phone Office Exch","Phone Office Line","Phone Fax Area","Phone Fax Exch","Phone Fax Line ","Mailing Address Line1","Mailing Address Line2","Mailing City","Mailing State","Mailing Zip Code 5","Mailing Zip Code 4","URL School Address","Sch Operational Status","Sch Operational Status Desc","Opening Effective Date","Closing Date","School Type","School Type Desc","School Program Type","School Program Type Desc","Grade Level Current","Grade Level Approved","Grade Level First Year","Title I","School Calendar Type","School Calendar Description","Extended Hours","School Schedule Type","School Schedule Type Desc","School Designation Type","School Designation Desc","Virtual Status","SBE Region","SBE Region Names","Accreditation Status","Accreditation Status Desc","Federal School Number","College Board Number","School Membership","School Year For Sch Membership","School Teacher Count","School Year For Teachers","Cooperative Innovative HS","Cooperative MMYYYY SBE Approve","First Yr Est ADM","First Yr Est Paid Teacher FTE","Newly Constructed Facility","Occupancy Date","What Facility Will Sch Occupy","Share Space","Share Space Describe","New Sch Population From","List Of Closing Schools","County Code","County Description","Opening In School Year","Locale Type","Locale Type Desc","School Closings?","School Systartstatus","Record Created Timestamp","Record Created By","Last Changed Timestamp","Last Changed By"
"6004372024","600437","2024","Ballantyne Elementary","Ballantyne Elementary","600","Charlotte-Mecklenburg Schools","-","Jigna","M.","Patel","-","p437@cms.k12.nc.us","15425 Scholastic Dr","-","Charlotte","NC","28277","4109","980","343","0413","980","343","1828","-","-","-","-","-","-","https://ballantyneelementaryschool.wearecms.com","1","Open","01-JUL-08","-","R","Regular School","N","None","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297003026","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-02-2019 08:29AM","edna_gant"
"6004382024","600438","2024","Lansdowne Elementary","Lansdowne Elementary","600","Charlotte-Mecklenburg Schools","-","Tracey","-","Hager","-","p438@cms.k12.nc.us","6400 Prett Ct","-","Charlotte","NC","28270","5966","980","343","6733","980","343","6747","-","-","-","-","-","-","https://lansdowneelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001234","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","04-27-2017 05:24PM","susan_grigg"
"6004392024","600439","2024","Turning Point Academy","Turning Point Academy","600","Charlotte-Mecklenburg Schools","-","Shannon","-","Clemons","-","p439@cms.k12.nc.us","8701 Moores Chapel Rd","-","Charlotte","NC","28214","1555","980","343","5231","980","343","6808","-","-","-","-","-","-","https://turningpointacademy.wearecms.com","1","Open","30-JUN-92","-","A","Alternative Education","N","None","09:10:11:12:XG","06:07:08:09:10:11:12:XG","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297000871","340719","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","08-15-2023 09:24AM","carol_gaston"
"6004402024","600440","2024","Lebanon Road Elementary","Lebanon Road Elementary","600","Charlotte-Mecklenburg Schools","-","Rhiannon","-","Riley","-","p440@cms.k12.nc.us","7300 Lebanon Rd","-","Charlotte","NC","28227","9290","980","343","3640","980","343","3717","-","-","-","-","-","-","https://lebanonroadelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","N","None","PK:KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002266","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-13-2021 11:21AM","edna_gant"
"6004422024","600442","2024","Blythe Elementary","Legette Blythe Elementary","600","Charlotte-Mecklenburg Schools","-","Felisa","-","Simpson","-","p442@cms.k12.nc.us","12202 Hambright Rd","-","Huntersville","NC","28078","7670","980","343","5770","980","343","5766","-","-","-","-","-","-","https://blytheelementaryschool.wearecms.com","1","Open","29-JUN-98","-","R","Regular School","M","Magnet","PK:KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002397","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-02-2019 08:30AM","edna_gant"
"6004432024","600443","2024","Levine Middle College High Sch","Levine Middle College High Sch","600","Charlotte-Mecklenburg Schools","-","Brian ","-","Bambauer ","-","p443@cms.k12.nc.us","2800 Campus Ridge Rd","-","Matthews","NC","28105","4859","980","343","9437","980","343","2432","P O Box 35009","-","Mathews","NC","28235","-","https://levinemiddlecollegehighschool.wearecms.com","1","Open","01-JUL-14","-","R","Regular School","E","Early College","11:12:13:XG","11:12:13:XG","11","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297003318","342526","-","-","-","-","N","-","100","5","N","-","Modular Unit","N","-","School 600361 - Butler High :School 600377 - East Mecklenburg High :School 600397 - Garinger High :School 600426 - Independence High :School 600466 - Myers Park High :School 600508 - Providence High :School 600457 - Rocky River High  ","-","060","Mecklenburg","2015","11","City, Large","N","-","12-03-2013 12:00AM","susan_grigg","07-19-2021 08:58AM","edna_gant"
"6004442024","600444","2024","Long Creek Elementary","Long Creek Elementary","600","Charlotte-Mecklenburg Schools","-","Kristal","-","Tuck","-","p444@cms.k12.nc.us","9213-A Beatties Ford Rd","-","Huntersville","NC","28078","8464","980","343","6095","980","343","6144","-","-","-","-","-","-","https://longcreekelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001236","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-19-2021 09:00AM","edna_gant"
"6004452024","600445","2024","Mallard Creek High School","Mallard Creek High School","600","Charlotte-Mecklenburg Schools","-","Jennifer","-","Dean","-","p445@cms.k12.nc.us","3825 Johnston Oehler Rd","-","Charlotte","NC","28269","1017","980","343","1341","980","343","1342","-","-","-","-","-","-","https://mallardcreekhighschool.wearecms.com","1","Open","02-JUL-07","-","R","Regular School","N","None","09:10:11:12:XG","09:10:11:12:XG","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002811","340732","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-08-2020 08:34AM","edna_gant"
"6004462024","600446","2024","Mallard Creek Elementary","Mallard Creek Elementary","600","Charlotte-Mecklenburg Schools","-","Shalinda","-","Williams","-","p446@cms.k12.nc.us","9801 Mallard Creek Rd","-","Charlotte","NC","28262","9739","980","343","3980","980","343","3984","-","-","-","-","-","-","https://mallardcreekelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002198","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","04-27-2017 05:30PM","susan_grigg"
"6004472024","600447","2024","Matthews Elementary","Matthews Elementary","600","Charlotte-Mecklenburg Schools","-","Penelope","-","Crisp","-","p447@cms.k12.nc.us","200 E McDowell St","-","Matthews","NC","28105","5773","980","343","3940","980","343","3944","-","-","-","-","-","-","https://matthewselementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","N","None","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001238","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","08-14-2019 09:34AM","edna_gant"
"6004482024","600448","2024","Martin Luther King, Jr Middle","Martin Luther King, Jr Middle","600","Charlotte-Mecklenburg Schools","-","Jessica","-","Savage","-","p448@cms.k12.nc.us","500 Bilmark Ave","-","Charlotte","NC","28213","6769","980","343","0698","980","343","0700","-","-","-","-","-","-","https://mlkjrmiddleschool.wearecms.com","1","Open","02-JUL-05","-","R","Regular School","N","None","06:07:08","06:07:08","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002784","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","04-07-2020 09:50AM","edna_gant"
"6004492024","600449","2024","McAlpine Elementary","McAlpine Elementary","600","Charlotte-Mecklenburg Schools","-","Kristen","M","McGuirk","-","p449@cms.k12.nc.us","9100 Carswell Ln","-","Charlotte","NC","28277","3561","980","343","3750","980","343","3759","-","-","-","-","-","-","https://mcalpineelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002166","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","04-29-2021 04:08PM","edna_gant"
"6004502024","600450","2024","McClintock Middle","McClintock Middle","600","Charlotte-Mecklenburg Schools","-","Michael","-","Jerrell","-","p450@cms.k12.nc.us","1925 Rama Rd","-","Charlotte","NC","28212","6230","980","343","6425","980","343","6509","-","-","-","-","-","-","https://mcclintockmiddleschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","06:07:08","06:07:08","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001239","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-19-2021 09:00AM","edna_gant"
"6004512024","600451","2024","McKee Road Elementary","McKee Road Elementary","600","Charlotte-Mecklenburg Schools","-","Lane","-","Price","-","p451@cms.k12.nc.us","4101 McKee Rd","-","Charlotte","NC","28270","1258","980","343","3970","980","343","3976","-","-","-","-","-","-","https://mckeeroadelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","N","None","KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002219","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","03-17-2023 01:19PM","carol_gaston"
"6004532024","600453","2024","Merry Oaks International Academy","Merry Oaks International Academy","600","Charlotte-Mecklenburg Schools","-","Danah","N.","Telfaire","-","p453@cms.k12.nc.us","3508 Draper Ave","-","Charlotte","NC","28205","3836","980","343","6422","980","343","6505","-","-","-","-","-","-","https://merryoaksinternationalacademy.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","N","None","PK:KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002167","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","09-17-2021 11:08AM","carol_gaston"
"6004542024","600454","2024","Metro School","Metro School","600","Charlotte-Mecklenburg Schools","-","Fermandi","-","Dyson","-","p454@cms.k12.nc.us","405 S Davidson St","-","Charlotte","NC","28202","2800","980","343","5450","980","343","5607","-","-","-","-","-","-","https://metroschool.wearecms.com","1","Open","30-JUN-90","-","S","Exceptional Children","N","None","P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12:XG","P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12:XG","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001241","991435","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 12:00AM","EDDIE","03-01-2023 10:09AM","nicola_lefler"
"6004552024","600455","2024","Mint Hill Middle","Mint Hill Middle School","600","Charlotte-Mecklenburg Schools","-","Steve","-","Drye","-","p455@cms.k12.nc.us","11501 Idlewild Road","-","Matthews","NC","28105","1941","980","343","5439","980","343","5442","-","-","-","-","-","-","https://minthillmiddleschool.wearecms.com","1","Open","30-JUN-03","-","R","Regular School","N","None","06:07:08","06:07:08","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002677","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-19-2021 09:02AM","edna_gant"
"6004572024","600457","2024","Rocky River High School","Rocky River High School","600","Charlotte-Mecklenburg Schools","-","David","-","Legrand","-","p457@cms.k12.nc.us","10505 Clear Creek Commerce Dr","-","Mint Hill","NC","28227","7078","980","344","0409","980","343","2135","-","-","-","-","-","-","https://rockyriverhighschool.wearecms.com","1","Open","01-JUL-10","-","R","Regular School","N","None","09:10:11:12:XG","09:10:11:12:XG","09:10:11","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297003173","342640","-","-","-","-","N","-","1800","90","Y","25-AUG-10","-","N","-","Butler High, Independence High, East Mecklenburg Hign","-","060","Mecklenburg","2011","11","City, Large","N","-","04-28-2010 01:17PM","gwendolyn_tucker","07-08-2020 08:36AM","edna_gant"
"6004592024","600459","2024","Montclaire Elementary","Montclaire Elementary","600","Charlotte-Mecklenburg Schools","-","Courtney","-","Derrick","-","p459@cms.k12.nc.us","5801 Farmbrook Dr","-","Charlotte","NC","28210","4101","980","343","3635","980","343","3737","-","-","-","-","-","-","https://montclaireelementaryschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","N","None","PK:KG:01:02:03:04:05","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001243","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","06-26-2017 05:21PM","edna_gant"
"6004612024","600461","2024","Charlotte-Mecklenburg Academy","Charlotte-Mecklenburg Academy","600","Charlotte-Mecklenburg Schools","-","Laura","H.","Hamby","-","p461@cms.k12.nc.us","5833 Millhaven Lane ","-","Charlotte","NC","28269","2733","980","343","0680","980","343","0683","-","-","-","-","-","-","https://lincolnheightsacademy.wearecms.com","1","Open","30-JUN-90","-","S","Exceptional Children","N","None","KG:01:02:03:04:05:06:07:08:09:10:11:12:XG","KG:01:02:03:04:05:06:07:08:09:10:11:12:XG","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002169","991436","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","03-01-2023 10:10AM","nicola_lefler"
"6004622024","600462","2024","Mountain Island Lake Academy","Mountain Island Lake Academy","600","Charlotte-Mecklenburg Schools","-","Erica","-","Gipson","-","p462@cms.k12.nc.us","7905 Pleasant Grove Rd","-","Charlotte","NC","28216","6108","980","343","6948","980","343","6954","-","-","-","-","-","-","https://mountainislandlakeacademy.wearecms.com","1","Open","29-JUN-02","-","R","Regular School","M","Magnet","PK:KG:01:02:03:04:05:06:07:08","PK:KG:01:02:03:04:05:06:07:08","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297002640","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-02-2019 08:33AM","edna_gant"
"6004632024","600463","2024","River Oaks Academy","River Oaks Academy","600","Charlotte-Mecklenburg Schools","Ms","Stephanie","-","Gust","-","p463@cms.k12.nc.us","1015 Mt Holly-Huntersville Rd","-","Charlotte","NC","28214","9317","980","344","1020","980","343","1816","-","-","-","-","-","-","https://riveroaksacademy.wearecms.com","1","Open","01-JUL-09","-","R","Regular School","N","None","P2:P3:PK:KG:01:02:03:04:05","P2:P3:PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297003128","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 12:00AM","EDDIE","04-29-2021 04:09PM","edna_gant"
"6004642024","600464","2024","Myers Park Traditional Elem","Myers Park Traditional Elem","600","Charlotte-Mecklenburg Schools","-","Elizabeth","-","Carrubba","-","p464@cms.k12.nc.us","2132 Radcliffe Ave","-","Charlotte","NC","28207","2406","980","343","5522","980","343","5518","-","-","-","-","-","-","https://myersparktraditionalelementaryschool.wearecms.com","1","Open","29-JUN-90","-","R","Regular School","M","Magnet","KG:01:02:03:04:05","KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001245","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","04-07-2020 09:55AM","edna_gant"
"6004662024","600466","2024","Myers Park High School","Myers Park High School","600","Charlotte-Mecklenburg Schools","-","Robert","-","Folk","-","p466@cms.k12.nc.us","2400 Colony Rd","-","Charlotte","NC","28209","1716","980","343","5800","980","343","5803","-","-","-","-","-","-","https://myersparkhighschool.wearecms.com","1","Open","30-JUN-90","-","R","Regular School","M","Magnet","09:10:11:12:XG","09:10:11:12:XG","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001244","340680","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","07-19-2021 09:03AM","edna_gant"
"6004682024","600468","2024","Gov's Village STEM (Lower)","Gov's Village STEM (Lower)","600","Charlotte-Mecklenburg Schools","-","Jeffrey","S","Cook","-","p468@cms.k12.nc.us","7910 Neal Rd","-","Charlotte","NC","28262","3226","980","343","5268","980","343","5190","-","-","-","-","-","-","https://governorsvillagestemacademyupper.wearecms.com","1","Open","30-JUN-96","-","R","Regular School","M","Magnet","PK:KG:01:02:03:04","PK:KG:01:02:03:04:05","-","-","T","Traditional","-","S","Semester","P","Public","NOTVIRTUAL","6","Southwest","SA","SACS","370297001886","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","060","Mecklenburg","-","11","City, Large","-","1","04-23-2010 02:49PM","EDDIE","04-07-2020 09:22AM","edna_gant"
